latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
14.800003,100.70001,18.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-02-02,61,34.0,25.2,28.7,38.2,30.4,33.3,2010-02-02T06:45,2010-02-02T18:16,4.50,4.50,0.00,6.0,9.8,27.7,187,17.53,4.08
2010-02-03,1,34.1,24.7,29.2,38.0,29.2,33.0,2010-02-03T06:45,2010-02-03T18:16,0.00,0.00,0.00,0.0,10.6,27.7,182,18.95,4.66
2010-02-04,2,34.3,24.3,29.1,38.4,28.9,32.7,2010-02-04T06:45,2010-02-04T18:17,0.00,0.00,0.00,0.0,11.6,27.7,183,18.82,4.64
2010-02-05,61,34.4,24.8,28.8,39.3,29.3,32.8,2010-02-05T06:45,2010-02-05T18:17,3.20,3.20,0.00,6.0,13.0,29.2,187,19.07,4.65
2010-02-06,53,33.4,25.1,28.9,36.8,28.9,32.5,2010-02-06T06:44,2010-02-06T18:17,0.50,0.50,0.00,1.0,17.6,36.7,183,17.54,4.51
2010-02-07,53,33.9,24.7,28.8,37.6,28.8,32.6,2010-02-07T06:44,2010-02-07T18:18,0.60,0.60,0.00,1.0,12.1,29.2,176,19.07,4.67
2010-02-08,51,34.0,23.7,28.8,37.5,28.0,32.1,2010-02-08T06:44,2010-02-08T18:18,0.10,0.10,0.00,1.0,12.3,27.7,179,19.33,4.87
2010-02-09,2,34.2,24.1,29.2,38.7,28.6,32.9,2010-02-09T06:43,2010-02-09T18:19,0.00,0.00,0.00,0.0,11.6,26.6,188,20.05,4.90
2010-02-10,2,34.8,23.9,29.4,39.2,28.0,33.0,2010-02-10T06:43,2010-02-10T18:19,0.00,0.00,0.00,0.0,12.0,26.6,188,21.16,5.21
2010-02-11,3,35.4,24.4,29.8,40.4,28.7,33.6,2010-02-11T06:43,2010-02-11T18:19,0.00,0.00,0.00,0.0,10.9,21.2,193,21.79,5.25
2010-02-12,51,34.6,24.8,29.4,39.9,29.1,33.9,2010-02-12T06:42,2010-02-12T18:20,0.10,0.10,0.00,1.0,11.6,29.5,185,18.97,4.45
2010-02-13,51,34.5,24.8,29.5,39.3,29.7,34.0,2010-02-13T06:42,2010-02-13T18:20,0.20,0.20,0.00,2.0,14.1,24.1,183,18.75,4.63
2010-02-14,3,34.8,25.0,29.5,37.3,29.4,32.9,2010-02-14T06:42,2010-02-14T18:21,0.00,0.00,0.00,0.0,15.2,35.3,181,18.05,4.84
