latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
16.800003,100.30002,48.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-02-02,51,32.4,21.5,27.2,36.8,23.7,30.6,2010-02-02T06:49,2010-02-02T18:15,0.30,0.30,0.00,2.0,6.8,25.6,128,17.50,3.90
2010-02-03,51,33.0,21.9,27.5,37.5,25.5,31.4,2010-02-03T06:49,2010-02-03T18:15,0.20,0.20,0.00,1.0,6.1,19.1,144,18.36,4.02
2010-02-04,51,32.9,23.6,28.1,37.6,27.7,32.1,2010-02-04T06:49,2010-02-04T18:16,0.90,0.90,0.00,6.0,8.0,24.5,157,17.86,4.01
2010-02-05,51,33.3,23.8,28.2,38.2,27.5,32.1,2010-02-05T06:49,2010-02-05T18:16,0.30,0.30,0.00,1.0,10.0,24.1,160,18.73,4.24
2010-02-06,51,32.8,24.7,28.2,37.9,27.4,32.0,2010-02-06T06:48,2010-02-06T18:17,0.50,0.50,0.00,3.0,12.2,28.4,156,18.59,4.33
2010-02-07,53,32.7,24.3,27.6,37.7,27.6,31.6,2010-02-07T06:48,2010-02-07T18:17,1.50,1.50,0.00,3.0,10.3,28.1,145,18.70,4.17
2010-02-08,51,33.0,23.4,28.0,37.6,26.9,31.6,2010-02-08T06:48,2010-02-08T18:18,0.30,0.30,0.00,2.0,10.0,26.3,153,19.00,4.37
2010-02-09,1,33.3,23.7,28.2,37.8,26.6,31.5,2010-02-09T06:47,2010-02-09T18:18,0.00,0.00,0.00,0.0,10.5,25.2,153,19.86,4.53
2010-02-10,1,34.0,22.9,28.3,38.4,25.9,31.4,2010-02-10T06:47,2010-02-10T18:18,0.00,0.00,0.00,0.0,8.2,23.4,146,20.57,4.77
2010-02-11,1,34.5,23.4,28.7,39.4,26.0,31.7,2010-02-11T06:46,2010-02-11T18:19,0.00,0.00,0.00,0.0,11.0,25.9,140,21.08,4.87
2010-02-12,2,34.7,21.9,28.5,39.1,24.1,31.6,2010-02-12T06:46,2010-02-12T18:19,0.00,0.00,0.00,0.0,7.9,22.3,139,20.58,4.82
2010-02-13,1,34.3,23.3,28.8,38.0,26.2,32.1,2010-02-13T06:46,2010-02-13T18:20,0.00,0.00,0.00,0.0,10.5,26.3,162,18.95,4.66
2010-02-14,1,33.6,24.8,28.8,37.5,27.9,32.0,2010-02-14T06:45,2010-02-14T18:20,0.00,0.00,0.00,0.0,15.0,29.2,158,20.18,4.90
2010-02-15,0,34.6,23.9,28.8,39.5,26.3,31.9,2010-02-15T06:45,2010-02-15T18:21,0.00,0.00,0.00,0.0,13.2,28.4,158,21.28,5.04
2010-02-16,1,34.8,23.6,29.2,38.7,26.5,32.4,2010-02-16T06:44,2010-02-16T18:21,0.00,0.00,0.00,0.0,11.6,26.3,159,20.24,5.04
2010-02-17,51,34.0,25.9,29.5,37.5,28.7,32.6,2010-02-17T06:44,2010-02-17T18:21,0.10,0.10,0.00,1.0,14.9,32.0,155,19.97,5.33
2010-02-18,2,33.8,25.9,29.5,36.6,28.7,31.9,2010-02-18T06:43,2010-02-18T18:22,0.00,0.00,0.00,0.0,17.2,36.7,160,20.29,5.60
2010-02-19,51,33.5,24.9,28.7,37.0,26.3,30.4,2010-02-19T06:43,2010-02-19T18:22,0.10,0.10,0.00,1.0,13.8,33.5,155,19.94,5.66
2010-02-20,2,32.9,24.2,28.4,35.8,25.3,29.9,2010-02-20T06:42,2010-02-20T18:22,0.00,0.00,0.00,0.0,13.4,33.8,157,20.08,5.51
2010-02-21,3,33.4,24.7,28.4,36.9,27.1,30.8,2010-02-21T06:42,2010-02-21T18:23,0.00,0.00,0.00,0.0,12.7,31.7,159,19.48,4.83
2010-02-22,3,34.0,22.8,28.0,37.7,24.9,30.5,2010-02-22T06:41,2010-02-22T18:23,0.00,0.00,0.00,0.0,9.2,26.3,151,22.15,5.13
2010-02-23,51,33.3,21.1,27.6,36.1,22.8,29.8,2010-02-23T06:40,2010-02-23T18:23,0.10,0.10,0.00,1.0,11.8,28.1,159,19.90,4.92
2010-02-24,51,34.0,22.6,28.2,36.6,25.9,30.8,2010-02-24T06:40,2010-02-24T18:24,0.10,0.10,0.00,1.0,10.3,26.3,162,22.96,5.28
2010-02-25,0,34.1,20.9,27.9,35.5,22.1,28.6,2010-02-25T06:39,2010-02-25T18:24,0.00,0.00,0.00,0.0,7.4,19.4,150,23.87,5.32
2010-02-26,0,34.5,19.6,27.5,38.0,19.9,28.8,2010-02-26T06:39,2010-02-26T18:24,0.00,0.00,0.00,0.0,7.8,20.9,140,23.63,5.43
2010-02-27,0,35.2,20.8,28.2,38.7,21.5,29.9,2010-02-27T06:38,2010-02-27T18:24,0.00,0.00,0.00,0.0,10.8,26.6,149,23.28,5.72
2010-02-28,51,34.4,24.0,29.2,38.6,26.4,32.1,2010-02-28T06:37,2010-02-28T18:25,0.20,0.20,0.00,1.0,14.9,31.0,156,20.87,5.40
2010-03-01,1,35.1,24.5,29.7,39.6,27.4,32.8,2010-03-01T06:37,2010-03-01T18:25,0.00,0.00,0.00,0.0,11.6,26.3,157,23.18,5.69
2010-03-02,1,35.5,24.8,29.6,39.6,28.3,32.8,2010-03-02T06:36,2010-03-02T18:25,0.00,0.00,0.00,0.0,9.5,23.8,163,23.79,5.57
