latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
17.200005,104.100006,164.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-02-02,1,33.0,22.4,27.8,35.9,26.0,31.0,2010-02-02T06:34,2010-02-02T17:59,0.00,0.00,0.00,0.0,9.0,22.7,301,17.22,4.06
2010-02-03,1,32.7,23.8,28.2,36.5,27.6,31.8,2010-02-03T06:34,2010-02-03T17:59,0.00,0.00,0.00,0.0,7.2,19.1,326,18.37,4.11
2010-02-04,61,31.5,23.1,26.9,36.4,27.3,31.1,2010-02-04T06:34,2010-02-04T18:00,3.40,3.40,0.00,8.0,11.4,22.3,127,15.11,3.33
2010-02-05,63,31.8,22.8,26.7,37.6,27.1,31.5,2010-02-05T06:33,2010-02-05T18:00,7.00,7.00,0.00,7.0,6.6,21.6,145,17.30,3.62
2010-02-06,61,31.4,22.5,26.1,36.9,27.0,30.8,2010-02-06T06:33,2010-02-06T18:01,6.20,6.20,0.00,9.0,8.7,27.7,148,17.73,3.70
2010-02-07,61,29.8,22.3,25.6,35.2,26.4,30.2,2010-02-07T06:33,2010-02-07T18:01,4.40,4.40,0.00,5.0,5.8,22.0,153,16.06,3.29
2010-02-08,51,30.9,22.1,26.6,36.2,26.1,31.0,2010-02-08T06:32,2010-02-08T18:02,0.50,0.50,0.00,4.0,6.9,26.6,158,17.74,3.74
2010-02-09,51,32.2,22.6,27.5,35.4,26.9,31.6,2010-02-09T06:32,2010-02-09T18:02,0.20,0.20,0.00,1.0,9.8,28.8,247,17.89,3.91
2010-02-10,1,33.5,23.2,28.0,35.7,26.3,31.2,2010-02-10T06:32,2010-02-10T18:03,0.00,0.00,0.00,0.0,12.1,28.1,231,17.94,4.35
2010-02-11,1,34.5,23.1,28.6,37.9,26.3,31.7,2010-02-11T06:31,2010-02-11T18:03,0.00,0.00,0.00,0.0,10.8,25.6,292,20.56,4.96
2010-02-12,1,34.0,22.4,27.9,38.2,22.5,30.2,2010-02-12T06:31,2010-02-12T18:03,0.00,0.00,0.00,0.0,19.4,41.8,97,19.23,4.62
2010-02-13,0,31.4,20.2,25.4,34.9,20.2,26.9,2010-02-13T06:30,2010-02-13T18:04,0.00,0.00,0.00,0.0,15.5,34.2,108,20.90,4.87
2010-02-14,51,31.6,22.0,26.8,35.6,24.1,30.1,2010-02-14T06:30,2010-02-14T18:04,0.60,0.60,0.00,3.0,9.2,22.0,142,17.83,3.99
2010-02-15,51,32.8,23.7,27.3,36.3,24.1,30.2,2010-02-15T06:29,2010-02-15T18:05,0.20,0.20,0.00,2.0,19.0,35.3,115,17.95,4.43
