latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
15.800003,104.100006,136.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-02-02,1,33.8,23.9,28.8,38.0,27.4,32.3,2010-02-02T06:33,2010-02-02T18:00,0.00,0.00,0.00,0.0,6.9,21.2,228,18.27,4.28
2010-02-03,2,33.4,24.6,28.6,37.7,28.2,32.6,2010-02-03T06:32,2010-02-03T18:01,0.00,0.00,0.00,0.0,6.6,19.8,209,16.89,3.91
2010-02-04,63,33.5,23.7,28.1,38.1,27.8,32.4,2010-02-04T06:32,2010-02-04T18:01,8.00,8.00,0.00,8.0,8.2,22.0,156,17.70,3.99
2010-02-05,51,32.6,23.4,27.4,37.7,28.3,32.2,2010-02-05T06:32,2010-02-05T18:02,1.20,1.20,0.00,5.0,7.5,21.6,163,17.95,3.90
2010-02-06,53,32.1,23.9,27.5,36.6,28.9,32.1,2010-02-06T06:31,2010-02-06T18:02,2.20,2.20,0.00,7.0,6.5,23.4,210,16.87,3.68
2010-02-07,51,31.3,23.6,27.2,36.6,28.3,31.6,2010-02-07T06:31,2010-02-07T18:03,0.80,0.80,0.00,5.0,5.9,23.8,5,16.10,3.50
2010-02-08,51,33.3,23.0,28.0,38.4,27.7,32.2,2010-02-08T06:31,2010-02-08T18:03,0.20,0.20,0.00,1.0,5.6,23.8,68,18.72,4.09
2010-02-09,1,33.4,22.8,28.4,37.7,26.8,32.1,2010-02-09T06:30,2010-02-09T18:04,0.00,0.00,0.00,0.0,7.8,20.5,250,19.47,4.35
2010-02-10,1,34.2,23.3,29.1,37.5,26.3,32.1,2010-02-10T06:30,2010-02-10T18:04,0.00,0.00,0.00,0.0,9.2,25.2,220,19.62,4.82
2010-02-11,1,35.4,24.9,30.0,39.3,27.9,33.0,2010-02-11T06:30,2010-02-11T18:04,0.00,0.00,0.00,0.0,9.4,22.3,240,20.39,5.10
